datetime,temp,tempmax,tempmin,humidity,dew,precip,precipprob,windspeed,pressure,cloudcover,solarenergy,uvindex
2020-08-09,23.8,28.3,19.6,61.7,15.7,0.0,0.0,29.4,1008.9,37.1,24.0,9.0
2020-08-10,23.1,28.3,19.2,67.5,16.4,0.091,0.0,22.9,1010.0,43.4,19.1,8.0
2020-08-11,23.0,27.9,18.8,68.2,16.4,0.0,0.0,23.2,1011.1,40.4,20.1,7.0
2020-08-12,23.6,29.6,19.4,68.9,17.3,0.0,0.0,21.8,1010.2,32.5,20.8,8.0
2020-08-13,25.7,31.9,19.9,57.5,16.0,0.0,0.0,19.2,1008.9,8.1,26.0,10.0
2020-08-14,26.7,32.0,22.5,43.0,12.8,0.0,0.0,25.9,1007.1,9.7,25.4,10.0
2020-08-15,26.3,31.1,22.5,42.6,12.4,0.0,0.0,25.6,1006.5,8.8,25.5,9.0
2020-08-16,26.1,32.0,19.3,39.9,10.7,0.0,0.0,25.8,1007.0,3.7,26.5,10.0
2020-08-17,26.2,32.0,19.7,33.2,8.4,0.0,0.0,24.1,1007.9,5.3,26.7,10.0
2020-08-18,26.1,32.0,19.7,34.2,8.7,0.0,0.0,22.3,1007.8,8.8,26.4,10.0
2020-08-19,25.6,32.0,19.5,45.6,12.3,0.0,0.0,19.0,1007.2,7.8,25.2,10.0
2020-08-20,25.3,32.4,18.6,38.6,9.7,0.0,0.0,16.1,1007.4,3.5,26.4,10.0
2020-08-21,23.6,30.0,18.5,56.1,13.9,0.0,0.0,23.6,1007.3,8.9,25.8,10.0
2020-08-22,23.9,29.1,19.3,60.9,15.2,0.0,0.0,19.3,1007.5,22.6,23.7,9.0
2020-08-23,24.8,31.0,19.4,57.7,15.4,0.0,0.0,18.3,1006.8,12.0,24.6,9.0
2020-08-24,26.2,33.0,19.2,44.8,12.3,0.0,0.0,20.7,1007.7,0.0,25.9,9.0
2020-08-25,25.7,31.9,19.1,41.2,11.1,0.0,0.0,22.1,1010.1,4.8,25.7,9.0
2020-08-26,25.5,31.5,20.3,44.2,11.8,0.0,0.0,25.8,1011.0,11.0,24.8,9.0
2020-08-27,23.7,30.0,18.0,56.8,13.8,0.0,0.0,16.8,1009.8,19.7,24.1,9.0
2020-08-28,25.0,34.0,18.0,54.3,14.1,0.0,0.0,14.8,1008.2,8.7,25.4,9.0
2020-08-29,30.5,38.3,22.4,32.8,10.2,0.0,0.0,10.4,1009.2,3.7,25.1,9.0
2020-08-30,32.7,41.0,24.4,23.7,8.0,0.0,0.0,16.1,1009.3,3.6,24.8,9.0
2020-08-31,32.5,41.0,24.0,32.8,11.9,0.0,0.0,16.0,1008.0,6.3,23.1,9.0
2020-09-01,29.9,35.2,23.9,49.8,17.8,0.0,0.0,20.4,1007.5,20.0,23.1,9.0
2020-09-02,28.8,35.0,22.8,37.2,12.3,0.0,0.0,18.4,1010.4,11.9,24.2,9.0
2020-09-03,32.4,41.6,23.9,28.9,8.1,0.0,0.0,20.5,1013.0,23.4,23.7,9.0
2020-09-04,34.6,42.0,27.8,16.4,4.6,0.0,0.0,21.3,1012.4,5.5,24.3,9.0
2020-09-05,33.8,40.1,28.9,21.9,8.0,0.0,0.0,19.5,1009.9,4.2,24.1,9.0
2020-09-06,31.5,40.1,24.5,27.3,9.5,0.0,0.0,11.2,1009.7,2.0,24.2,9.0
2020-09-07,32.8,41.0,26.1,27.5,10.3,0.0,0.0,14.8,1010.8,3.7,23.5,9.0
2020-09-08,31.3,38.9,25.0,40.3,15.5,0.0,0.0,18.4,1012.3,16.5,23.3,9.0
2020-09-09,29.8,38.0,23.0,48.4,16.3,0.0,0.0,13.2,1010.7,11.5,22.6,9.0
2020-09-10,31.5,40.1,24.7,36.3,13.2,0.0,0.0,14.0,1007.4,19.1,22.0,9.0
2020-09-11,29.9,35.0,25.8,50.8,18.3,0.0,0.0,20.5,1008.1,7.0,22.7,9.0
2020-09-12,28.4,33.9,25.0,40.3,13.0,0.0,0.0,21.6,1012.7,1.7,23.2,9.0
2020-09-13,26.8,32.7,21.9,37.3,10.4,0.0,0.0,20.5,1015.5,4.3,22.6,9.0
2020-09-14,26.9,34.0,20.7,38.5,11.0,0.0,0.0,14.7,1014.9,6.0,22.8,9.0
2020-09-15,29.0,37.1,21.6,39.2,12.8,0.0,0.0,15.2,1013.5,8.3,22.5,9.0
2020-09-16,29.1,35.8,21.7,45.6,15.5,0.0,0.0,13.2,1012.1,6.4,22.1,9.0
2020-09-17,28.8,35.3,22.9,39.2,13.0,0.0,0.0,16.0,1013.5,3.6,22.3,9.0
2020-09-18,28.1,34.0,23.2,31.9,8.9,0.0,0.0,22.2,1014.4,6.5,22.2,9.0
2020-09-19,28.7,35.0,24.9,29.3,8.6,0.0,0.0,19.0,1013.3,13.0,22.0,9.0
2020-09-20,28.1,36.6,21.6,32.4,9.5,0.0,0.0,13.8,1011.1,10.8,21.2,8.0
2020-09-21,26.5,32.7,21.0,42.5,12.2,0.0,0.0,17.4,1012.1,5.9,21.2,8.0
2020-09-22,24.2,31.0,19.0,48.8,11.5,0.0,0.0,18.3,1014.9,3.5,21.4,8.0
2020-09-23,23.2,30.0,19.5,69.3,16.8,0.0,0.0,16.7,1015.0,22.9,20.1,8.0
2020-09-24,22.3,28.4,18.5,70.9,16.2,0.0,0.0,15.1,1014.6,23.1,20.1,8.0
2020-09-25,21.7,27.4,17.0,68.8,15.1,0.0,0.0,19.9,1013.3,16.7,20.2,8.0
2020-09-26,22.3,27.3,18.6,64.5,14.5,0.0,0.0,21.9,1012.8,30.1,19.6,8.0
2020-09-27,24.6,32.4,17.0,52.7,13.2,0.0,0.0,14.6,1016.2,2.9,20.9,8.0
2020-09-28,27.2,33.0,21.5,34.5,9.2,0.0,0.0,24.1,1017.4,0.5,21.0,8.0
2020-09-29,27.4,34.6,21.0,31.1,8.0,0.0,0.0,26.8,1014.9,0.0,20.5,8.0
2020-09-30,27.4,33.0,21.0,35.5,10.1,0.0,0.0,18.6,1012.1,5.4,18.7,8.0
2020-10-01,24.6,30.6,20.5,51.0,13.3,0.0,0.0,18.4,1012.0,13.4,17.9,7.0
2020-10-02,21.9,28.0,17.6,63.6,13.9,0.0,0.0,19.1,1014.7,15.3,19.4,8.0
2020-10-03,21.0,26.0,16.9,67.1,14.3,0.0,0.0,24.1,1016.5,23.1,19.7,8.0
2020-10-04,20.3,25.9,16.2,68.9,14.1,0.0,0.0,16.7,1016.9,30.0,17.7,7.0
2020-10-05,22.4,29.0,17.2,53.3,11.4,0.0,0.0,17.8,1016.8,10.1,19.4,8.0
2020-10-06,24.8,32.1,18.9,36.8,7.8,0.0,0.0,12.8,1016.3,5.1,19.8,8.0
2020-10-07,25.7,31.9,19.2,27.7,4.1,0.0,0.0,9.9,1016.2,0.0,19.6,8.0
2020-10-08,26.9,34.4,20.0,20.8,1.3,0.0,0.0,12.6,1016.7,2.7,19.7,8.0
